Date,Time,Station_Number,Depth,Discrete_Chlorophyll,Calculated_Chlorophyll,Discrete_Oxygen,Calculated_Oxygen,Discrete_SPM,Calculated_SPM,Extinction_Coefficient,Salinity,Temperature,Nitrite,Nitrate_+_Nitrite,Ammonium,Phosphate,Silicate
1/21/16,1111,13,9,,1.5,,8.5,,34,,26.12,11.89,,,,,
1/21/16,1111,13,10,,1.5,,8.5,,35,,26.12,11.89,,,,,
1/21/16,1111,13,11,,1.5,,8.5,,37,,26.12,11.89,,,,,
1/21/16,1111,13,12,1.6,1.5,,8.5,,37,,26.10,11.89,,,,,
1/21/16,1128,12,1,,1.6,,9.2,,15,1.26,17.11,11.35,,,,,
1/21/16,1128,12,2,,1.6,,9.0,,15,,20.36,11.51,,,,,
1/21/16,1128,12,3,,1.6,,8.9,,15,,21.53,11.57,,,,,
1/21/16,1128,12,4,,1.6,,8.8,,16,,22.79,11.65,,,,,
1/21/16,1128,12,5,,1.6,,8.7,,30,,23.19,11.68,,,,,
1/21/16,1128,12,6,,1.6,,8.7,,37,,23.37,11.69,,,,,
1/21/16,1128,12,7,,1.7,,8.7,,47,,23.45,11.69,,,,,
1/21/16,1128,12,8,,1.7,,8.7,,51,,23.47,11.69,,,,,
1/21/16,1128,12,9,,1.7,,8.7,,53,,23.48,11.69,,,,,
1/21/16,1128,12,10,,1.7,,8.7,,56,,23.49,11.69,,,,,
1/21/16,1128,12,11,,1.7,,8.7,,59,,23.49,11.69,,,,,
1/21/16,1141,11,1,,1.5,,9.1,,25,2.02,16.78,11.26,,,,,
1/21/16,1141,11,2,,1.5,,9.1,,25,,16.75,11.26,,,,,
1/21/16,1141,11,3,,1.5,,9.1,,27,,17.26,11.29,,,,,
1/21/16,1141,11,4,,1.5,,9.0,,29,,17.54,11.32,,,,,
1/21/16,1141,11,5,,1.6,,9.0,,34,,18.32,11.37,,,,,
1/21/16,1141,11,6,,1.6,,8.9,,39,,19.42,11.42,,,,,
1/21/16,1141,11,7,,1.6,,8.9,,44,,19.92,11.43,,,,,
1/21/16,1141,11,8,,1.5,,8.9,,45,,20.74,11.48,,,,,
1/21/16,1141,11,9,,1.5,,8.8,,44,,21.26,11.51,,,,,
1/21/16,1141,11,10,,1.5,,8.8,,46,,21.46,11.53,,,,,
1/21/16,1141,11,11,,1.5,,8.8,,49,,21.66,11.54,,,,,
1/21/16,1141,11,12,,1.6,,8.8,,53,,21.77,11.55,,,,,
1/21/16,1141,11,13,,1.6,,8.8,,54,,21.83,11.55,,,,,
1/21/16,1141,11,14,,1.6,,8.8,,53,,21.84,11.55,,,,,
1/21/16,1141,11,15,,1.6,,8.8,,53,,21.86,11.56,,,,,
1/21/16,1141,11,16,,1.6,,8.8,,53,,21.86,11.56,,,,,
1/21/16,1141,11,17,,1.6,,8.8,,54,,21.87,11.56,,,,,
1/21/16,1141,11,18,,1.6,,8.8,,54,,21.86,11.56,,,,,
1/21/16,1141,11,19,,1.5,,8.8,,54,,21.88,11.56,,,,,
1/21/16,1141,11,20,,1.6,,8.8,,54,,21.91,11.56,,,,,
1/21/16,1141,11,21,,1.6,,8.8,,54,,21.90,11.56,,,,,
1/21/16,1141,11,22,,1.6,,8.8,,54,,21.91,11.56,,,,,
1/21/16,1141,11,23,,1.6,,8.8,,55,,21.92,11.56,,,,,
1/21/16,1156,10,1,,1.6,,9.4,,17,1.64,13.31,11.25,,,,,
1/21/16,1156,10,2,,1.6,,9.3,,19,,14.19,11.18,,,,,
1/21/16,1156,10,3,,1.6,,9.3,,22,,14.56,11.16,,,,,
1/21/16,1156,10,4,,1.6,,9.2,,23,,15.22,11.17,,,,,
1/21/16,1156,10,5,,1.6,,9.2,,26,,16.31,11.19,,,,,
1/21/16,1156,10,6,,1.5,,9.1,,28,,16.64,11.20,,,,,
1/21/16,1156,10,7,,1.5,,9.1,,31,,17.07,11.23,,,,,
1/21/16,1156,10,8,,1.5,,9.1,,35,,17.44,11.26,,,,,
1/21/16,1156,10,9,,1.6,,9.0,,40,,17.74,11.28,,,,,
1/21/16,1156,10,10,,1.6,,9.0,,41,,17.87,11.29,,,,,
1/21/16,1156,10,11,,1.6,,9.0,,45,,18.42,11.33,,,,,
1/21/16,1156,10,12,,1.6,,8.9,,48,,19.55,11.39,,,,,
1/21/16,1156,10,13,,1.6,,8.9,,48,,19.75,11.40,,,,,
1/21/16,1156,10,14,,1.6,,8.9,,48,,19.86,11.41,,,,,
1/21/16,1156,10,15,,1.6,,8.9,,49,,19.87,11.41,,,,,
1/21/16,1156,10,16,,1.6,,8.9,,49,,19.88,11.41,,,,,
1/21/16,1156,10,17,,1.6,,8.9,,48,,19.87,11.41,,,,,
1/21/16,1156,10,18,,1.6,,8.9,,49,,19.87,11.41,,,,,
1/21/16,1156,10,19,,1.6,,8.9,,50,,19.87,11.41,,,,,
1/21/16,1205,9,1,1.5,1.6,9.5,9.5,21.5,21,1.90,11.21,11.09,1.23,35.98,15.28,2.19,118.59
1/21/16,1205,9,2,,1.6,,9.4,,21,,11.77,11.07,,,,,
1/21/16,1205,9,3,,1.6,,9.4,,23,,12.76,11.10,,,,,
1/21/16,1205,9,4,,1.6,,9.2,,24,,14.19,11.15,,,,,
1/21/16,1205,9,5,,1.6,,9.2,,28,,15.57,11.19,,,,,
1/21/16,1205,9,6,,1.6,,9.1,,30,,15.86,11.19,,,,,
1/21/16,1205,9,7,,1.6,,9.1,,31,,16.08,11.20,,,,,
1/21/16,1205,9,8,,1.6,,9.1,,32,,16.33,11.21,,,,,
1/21/16,1205,9,9,,1.6,,9.1,,34,,16.54,11.21,,,,,
1/21/16,1205,9,10,,1.6,,9.1,,34,,16.73,11.22,,,,,
1/21/16,1205,9,11,,1.6,,9.1,,36,,17.02,11.23,,,,,
1/21/16,1205,9,12,,1.6,,9.0,,37,,17.27,11.24,,,,,
1/21/16,1205,9,13,,1.6,,9.0,,39,,17.76,11.27,,,,,
1/21/16,1205,9,14,,1.6,,9.0,,40,,17.88,11.27,,,,,
1/21/16,1205,9,15,,1.6,,9.0,,41,,17.95,11.28,,,,,
1/21/16,1205,9,16,,1.6,,9.0,,41,,17.97,11.28,,,,,
1/21/16,1205,9,17,,1.6,,9.0,,41,,17.94,11.28,,,,,
1/21/16,1205,9,18,,1.6,,9.0,,41,,17.97,11.28,,,,,
1/21/16,1205,9,19,,1.6,,9.0,,41,,18.07,11.29,,,,,
1/21/16,1205,9,20,,1.6,,9.0,,41,,18.07,11.29,,,,,
1/21/16,1205,9,21,,1.6,,9.0,,41,,18.07,11.29,,,,,
1/21/16,1205,9,22,,1.6,,9.0,,41,,18.09,11.29,,,,,
1/21/16,1205,9,23,,1.6,,9.0,,41,,18.14,11.29,,,,,
1/21/16,1205,9,24,,1.6,,9.0,,41,,18.19,11.29,,,,,
1/21/16,1205,9,25,,1.6,,9.0,,42,,18.35,11.30,,,,,
1/21/16,1205,9,26,,1.6,,9.0,,42,,18.38,11.31,,,,,
1/21/16,1205,9,27,,1.6,,9.0,,42,,18.39,11.31,,,,,
1/21/16,1205,9,28,,1.6,,9.0,,43,,18.45,11.31,,,,,
1/21/16,1205,9,29,1.2,1.6,,9.0,46.7,45,,18.43,11.31,,,,,
1/21/16,1219,8,1,,1.6,,9.6,,19,1.64,10.30,11.01,,,,,
1/21/16,1219,8,2,,1.6,,9.6,,19,,10.26,11.01,,,,,
1/21/16,1219,8,3,,1.7,,9.5,,19,,10.48,11.00,,,,,
1/21/16,1219,8,4,,1.5,,9.5,,19,,10.77,11.01,,,,,
1/21/16,1219,8,5,,1.4,,9.5,,19,,11.35,11.03,,,,,
1/21/16,1219,8,6,,1.4,,9.5,,19,,11.58,11.04,,,,,
1/21/16,1219,8,7,,1.3,,9.4,,19,,12.08,11.05,,,,,
1/21/16,1219,8,8,,1.2,,9.4,,20,,12.63,11.05,,,,,
1/21/16,1219,8,9,,1.1,,9.3,,20,,13.27,11.06,,,,,
1/21/16,1219,8,10,,1.0,,9.2,,24,,14.44,11.09,,,,,
1/21/16,1219,8,11,,1.0,,9.2,,28,,15.06,11.11,,,,,
1/21/16,1219,8,12,,0.9,,9.2,,30,,15.39,11.12,,,,,
1/21/16,1219,8,13,,1.0,,9.2,,32,,15.44,11.13,,,,,
1/21/16,1219,8,14,,0.9,,9.1,,34,,15.50,11.13,,,,,
1/21/16,1219,8,15,,0.9,,9.1,,35,,15.64,11.14,,,,,
1/21/16,1219,8,16,,1.1,,9.1,,50,,16.11,11.17,,,,,
1/21/16,1219,8,17,,1.3,,9.1,,55,,16.09,11.17,,,,,
1/21/16,1233,7,1,1.5,1.5,,9.6,,34,2.89,8.69,10.99,,,,,
1/21/16,1233,7,2,,1.4,,9.6,,34,,8.70,10.99,,,,,
1/21/16,1233,7,3,,1.5,,9.6,,35,,8.80,10.98,,,,,
1/21/16,1233,7,4,,1.3,,9.5,,35,,9.54,10.96,,,,,
1/21/16,1233,7,5,,1.2,,9.5,,34,,10.37,10.95,,,,,
1/21/16,1233,7,6,,1.0,,9.4,,35,,10.96,10.95,,,,,
1/21/16,1233,7,7,,1.1,,9.4,,40,,11.19,10.95,,,,,
1/21/16,1233,7,8,,1.2,,9.4,,51,,11.41,10.96,,,,,
1/21/16,1233,7,9,,1.4,,9.4,,63,,11.54,10.96,,,,,
1/21/16,1233,7,10,,1.3,,9.3,,61,,11.75,10.97,,,,,
1/21/16,1233,7,11,,1.3,,9.3,,64,,11.83,10.97,,,,,
1/21/16,1233,7,12,,1.3,,9.3,,59,,12.01,10.98,,,,,
1/21/16,1233,7,13,,1.3,,9.3,,59,,12.07,10.98,,,,,
1/21/16,1233,7,14,,1.4,,9.3,,61,,12.08,10.98,,,,,
1/21/16,1233,7,15,,1.2,,9.3,,63,,12.08,10.98,,,,,
1/21/16,1249,6,1,1.5,1.5,9.8,9.8,36.4,37,3.06,4.83,10.62,1.16,44.55,17.35,2.38,214.20
1/21/16,1249,6,2,,1.5,,9.8,,37,,5.87,10.63,,,,,
1/21/16,1249,6,3,,1.5,,9.7,,42,,6.09,10.65,,,,,
1/21/16,1249,6,4,,1.6,,9.7,,48,,6.38,10.67,,,,,
1/21/16,1249,6,5,,1.6,,9.7,,57,,6.54,10.69,,,,,
1/21/16,1249,6,6,,1.6,,9.7,,57,,6.59,10.69,,,,,
1/21/16,1249,6,7,,1.7,,9.7,,68,,6.66,10.68,,,,,
1/21/16,1249,6,8,,1.8,,9.7,,79,,6.74,10.69,,,,,
1/21/16,1249,6,9,,1.9,,9.7,,85,,6.86,10.70,,,,,
1/21/16,1249,6,10,,2.1,,9.7,,90,,6.89,10.70,,,,,
1/21/16,1249,6,11,,2.2,,9.7,,91,,6.89,10.70,,,,,
1/21/16,1249,6,12,,2.2,,9.7,,94,,6.89,10.70,,,,,
1/21/16,1249,6,13,1.4,2.0,,9.7,97.7,96,,6.89,10.70,,,,,
1/21/16,1304,5,1,,1.9,,9.9,,43,3.69,2.59,10.35,,,,,
1/21/16,1304,5,2,,1.7,,9.9,,47,,2.97,10.38,,,,,
1/21/16,1304,5,3,,1.7,,9.9,,49,,3.25,10.40,,,,,
1/21/16,1304,5,4,,1.7,,9.9,,54,,3.61,10.43,,,,,
1/21/16,1304,5,5,,1.7,,9.8,,57,,4.07,10.46,,,,,
1/21/16,1304,5,6,,1.7,,9.8,,61,,4.22,10.47,,,,,
1/21/16,1304,5,7,,1.6,,9.8,,64,,4.24,10.47,,,,,
1/21/16,1304,5,8,,1.6,,9.8,,68,,4.27,10.47,,,,,
1/21/16,1304,5,9,,1.6,,9.8,,69,,4.29,10.47,,,,,
1/21/16,1304,5,10,,1.7,,9.8,,70,,4.29,10.47,,,,,
1/21/16,1304,5,11,,1.7,,9.8,,70,,4.30,10.47,,,,,
1/21/16,1304,5,12,,1.8,,9.8,,74,,4.30,10.47,,,,,
1/21/16,1304,5,13,,1.7,,9.8,,75,,4.30,10.47,,,,,
1/21/16,1315,4,1,,2.5,,9.8,,60,4.73,0.89,10.45,,,,,
1/21/16,1315,4,2,,2.5,,9.8,,62,,1.06,10.36,,,,,
1/21/16,1315,4,3,,2.3,,9.9,,59,,1.22,10.34,,,,,
1/21/16,1315,4,4,,2.2,,9.9,,56,,1.50,10.34,,,,,
1/21/16,1315,4,5,,2.1,,9.9,,51,,1.65,10.34,,,,,
1/21/16,1315,4,6,,2.0,,9.9,,49,,1.77,10.35,,,,,
1/21/16,1315,4,7,,2.0,,9.9,,49,,1.83,10.35,,,,,
1/21/16,1315,4,8,,2.1,,9.9,,50,,1.84,10.35,,,,,
1/21/16,1315,4,9,,2.1,,9.9,,50,,1.86,10.35,,,,,
1/21/16,1315,4,10,,2.1,,9.9,,51,,1.89,10.35,,,,,
1/21/16,1315,4,11,,2.1,,9.9,,51,,1.97,10.36,,,,,
1/21/16,1315,4,12,,2.0,,9.9,,54,,2.29,10.35,,,,,
1/21/16,1315,4,13,,2.0,,9.9,,57,,2.50,10.35,,,,,
1/21/16,1315,4,14,,2.0,,9.9,,60,,2.54,10.35,,,,,
1/21/16,1315,4,15,,2.0,,9.9,,61,,2.56,10.35,,,,,
1/21/16,1315,4,16,,2.0,,9.9,,62,,2.58,10.35,,,,,
1/21/16,1315,4,17,,2.0,,9.9,,61,,2.57,10.35,,,,,
1/21/16,1315,4,18,,1.9,,9.9,,64,,2.59,10.35,,,,,
1/21/16,1315,4,19,,2.0,,9.9,,65,,2.60,10.35,,,,,
1/21/16,1315,4,20,,1.8,,9.9,,65,,2.60,10.35,,,,,
1/21/16,1329,3,1,2.4,2.2,9.7,9.8,45.6,52,4.12,0.65,10.37,0.97,43.34,15.78,2.04,231.03
1/21/16,1329,3,2,,2.3,,9.8,,55,,0.67,10.33,,,,,
1/21/16,1329,3,3,,2.3,,9.8,,59,,0.67,10.33,,,,,
1/21/16,1329,3,4,,2.4,,9.8,,60,,0.68,10.33,,,,,
1/21/16,1329,3,5,,2.4,,9.8,,60,,0.72,10.32,,,,,
1/21/16,1329,3,6,,2.4,,9.8,,61,,0.77,10.31,,,,,
1/21/16,1329,3,7,,2.4,,9.8,,61,,0.90,10.30,,,,,
1/21/16,1329,3,8,,2.4,,9.8,,62,,0.97,10.30,,,,,
1/21/16,1329,3,9,,2.4,,9.8,,63,,1.00,10.30,,,,,
1/21/16,1329,3,10,,2.4,,9.8,,66,,1.03,10.29,,,,,
1/21/16,1329,3,11,,2.4,,9.8,,68,,1.04,10.29,,,,,
1/21/16,1329,3,12,,2.5,,9.8,,71,,1.04,10.29,,,,,
1/21/16,1329,3,13,,2.6,,9.8,,71,,1.04,10.29,,,,,
1/21/16,1329,3,14,,2.6,,9.8,,73,,1.04,10.29,,,,,
1/21/16,1329,3,15,2.6,2.6,,9.8,75.5,76,,1.04,10.30,,,,,
1/21/16,1339,2,1,,2.2,,9.8,,54,4.19,0.55,10.33,,,,,
1/21/16,1339,2,2,,2.3,,9.8,,59,,0.55,10.32,,,,,
1/21/16,1339,2,3,,2.4,,9.8,,62,,0.55,10.32,,,,,
1/21/16,1339,2,4,,2.3,,9.8,,61,,0.55,10.32,,,,,
1/21/16,1339,2,5,,2.4,,9.8,,62,,0.55,10.32,,,,,
1/21/16,1339,2,6,,2.5,,9.8,,62,,0.55,10.32,,,,,
1/21/16,1339,2,7,,2.5,,9.8,,62,,0.56,10.32,,,,,
1/21/16,1339,2,8,,2.5,,9.8,,62,,0.55,10.32,,,,,
1/21/16,1339,2,9,,2.5,,9.8,,62,,0.55,10.32,,,,,
1/21/16,1339,2,10,,2.5,,9.8,,62,,0.55,10.32,,,,,
1/21/16,1339,2,11,,2.6,,9.8,,65,,0.56,10.32,,,,,
1/21/16,1339,2,12,,2.5,,9.8,,70,,0.57,10.32,,,,,
1/21/16,1351,649,1,2.2,2.3,9.7,9.7,56.5,70,4.67,0.28,10.37,0.97,43.84,15.71,2.24,272.66
1/21/16,1351,649,2,,2.4,,9.7,,61,,0.28,10.36,,,,,
1/21/16,1351,649,3,,2.6,,9.7,,64,,0.28,10.35,,,,,
1/21/16,1351,649,4,,2.6,,9.7,,66,,0.28,10.30,,,,,
1/21/16,1351,649,5,,2.7,,9.7,,71,,0.28,10.29,,,,,
1/21/16,1351,649,6,,2.7,,9.7,,73,,0.28,10.28,,,,,
1/21/16,1351,649,7,,2.7,,9.7,,74,,0.28,10.28,,,,,
1/21/16,1351,649,8,,2.7,,9.7,,74,,0.28,10.28,,,,,
1/21/16,1351,649,9,,2.6,,9.7,,75,,0.28,10.28,,,,,
1/21/16,1351,649,10,,2.5,,9.7,,77,,0.28,10.28,,,,,
1/21/16,1351,649,11,,2.5,,9.7,,77,,0.28,10.29,,,,,
1/21/16,1351,649,12,,2.5,,9.7,,78,,0.28,10.29,,,,,
1/21/16,1351,649,13,2.4,2.5,,9.7,76.6,79,,0.28,10.29,,,,,
2/2/16,835,36,1,8.1,8.0,,8.7,35.1,43,3.05,25.88,10.81,1.68,41.98,9.78,5.59,69.36
2/2/16,835,36,2,,7.6,,8.7,,43,,25.88,10.82,,,,,
2/2/16,835,36,3,,7.5,,8.7,,43,,25.89,10.82,,,,,
2/2/16,835,36,4,,7.4,,8.7,,46,,25.94,10.88,,,,,
2/2/16,835,36,5,8.4,7.5,,8.6,73.1,61,,26.22,11.06,,,,,
2/2/16,854,34,1,8.9,9.9,,8.7,114.1,121,4.53,25.53,10.38,,,,,
2/2/16,854,34,2,,9.5,,8.7,,126,,25.63,10.44,,,,,
2/2/16,854,34,3,,9.4,,8.8,,127,,25.83,10.56,,,,,
2/2/16,854,34,4,,9.1,,8.7,,114,,26.15,10.77,,,,,
2/2/16,854,34,5,,8.9,,8.7,,88,,26.27,10.83,,,,,
2/2/16,854,34,6,,8.5,,8.7,,66,,26.34,10.85,,,,,
2/2/16,854,34,7,,8.4,,8.7,,50,,26.37,10.86,,,,,
2/2/16,854,34,8,,8.4,,8.7,,45,,26.39,10.87,,,,,
2/2/16,854,34,9,,8.1,,8.7,,46,,26.45,10.91,,,,,
2/2/16,854,34,10,8.0,7.9,,8.7,51.5,50,,26.50,10.94,,,,,
2/2/16,905,33,1,7.9,7.8,,8.7,,36,2.54,26.35,10.89,,,,,
2/2/16,905,33,2,,7.6,,8.7,,33,,26.41,10.92,,,,,
2/2/16,905,33,3,,7.0,,8.7,,32,,26.43,10.93,,,,,
2/2/16,905,33,4,,7.0,,8.7,,32,,26.49,10.96,,,,,
2/2/16,905,33,5,,6.5,,8.7,,30,,26.61,11.03,,,,,
2/2/16,905,33,6,,6.3,,8.7,,29,,26.65,11.05,,,,,
2/2/16,905,33,7,,6.1,,8.7,,29,,26.76,11.12,,,,,
2/2/16,905,33,8,,5.9,,8.7,,30,,26.84,11.16,,,,,
2/2/16,905,33,9,,5.9,,8.6,,36,,26.93,11.23,,,,,
2/2/16,905,33,10,,6.1,,8.6,,39,,26.96,11.26,,,,,
2/2/16,905,33,11,,6.3,,8.6,,45,,26.97,11.27,,,,,
2/2/16,905,33,12,,6.6,,8.6,,59,,26.97,11.27,,,,,
2/2/16,905,33,13,,7.5,,8.6,,69,,26.97,11.27,,,,,
2/2/16,914,32,1,5.8,5.7,8.7,8.6,22.6,24,1.92,26.96,11.20,1.40,32.70,9.14,5.04,61.36
2/2/16,914,32,2,,5.7,,8.6,,24,,26.96,11.21,,,,,
2/2/16,914,32,3,,5.8,,8.7,,24,,26.96,11.21,,,,,
2/2/16,914,32,4,,5.8,,8.6,,24,,26.96,11.21,,,,,
2/2/16,914,32,5,,5.5,,8.7,,25,,26.96,11.21,,,,,
2/2/16,914,32,6,,5.4,,8.7,,24,,26.96,11.21,,,,,
2/2/16,914,32,7,,5.5,,8.6,,25,,26.97,11.23,,,,,
2/2/16,914,32,8,,5.4,,8.7,,25,,26.97,11.23,,,,,
2/2/16,914,32,9,,5.5,,8.6,,26,,27.00,11.25,,,,,
2/2/16,914,32,10,,6.1,,8.6,,37,,27.07,11.28,,,,,
2/2/16,914,32,11,6.6,6.2,,8.6,53.1,45,,27.09,11.29,,,,,
2/2/16,926,31,1,,4.4,,8.7,,22,1.74,27.00,11.37,,,,,
2/2/16,926,31,2,,4.4,,8.7,,21,,26.99,11.37,,,,,
2/2/16,926,31,3,,4.3,,8.7,,22,,26.99,11.37,,,,,
2/2/16,926,31,4,,4.2,,8.7,,22,,27.01,11.39,,,,,
2/2/16,926,31,5,,4.2,,8.7,,22,,27.05,11.42,,,,,
2/2/16,926,31,6,,4.2,,8.7,,22,,27.11,11.44,,,,,
2/2/16,926,31,7,,4.4,,8.6,,24,,27.16,11.43,,,,,
2/2/16,926,31,8,,4.6,,8.6,,28,,27.21,11.41,,,,,
2/2/16,926,31,9,,4.7,,8.6,,30,,27.24,11.40,,,,,
2/2/16,926,31,10,,4.9,,8.6,,31,,27.24,11.40,,,,,
2/2/16,926,31,11,,5.0,,8.5,,36,,27.27,11.40,,,,,
2/2/16,926,31,12,,5.7,,8.5,,43,,27.28,11.40,,,,,
2/2/16,937,30,1,4.6,3.5,8.8,8.8,9.8,12,1.14,26.35,11.60,1.23,32.27,11.64,3.33,53.92
2/2/16,937,30,2,,3.8,,8.8,,11,,26.36,11.61,,,,,
2/2/16,937,30,3,,3.8,,8.8,,11,,26.37,11.61,,,,,
2/2/16,937,30,4,,3.7,,8.8,,11,,26.38,11.62,,,,,
2/2/16,937,30,5,,3.5,,8.8,,11,,26.39,11.62,,,,,
2/2/16,937,30,6,,3.4,,8.8,,12,,26.49,11.65,,,,,
2/2/16,937,30,7,,3.3,,8.7,,13,,26.77,11.69,,,,,
2/2/16,937,30,8,,3.4,,8.7,,15,,26.89,11.67,,,,,
2/2/16,937,30,9,,3.8,,8.7,,18,,27.08,11.59,,,,,
2/2/16,937,30,10,,4.2,,8.7,,20,,27.13,11.58,,,,,
2/2/16,937,30,11,,4.1,,8.6,,22,,27.24,11.55,,,,,
2/2/16,937,30,12,4.2,4.3,,8.6,30.5,30,,27.33,11.51,,,,,
2/2/16,954,30,1,,3.4,,8.7,,14,1.25,26.46,11.65,,,,,
2/2/16,954,30,2,,3.5,,8.7,,15,,26.46,11.65,,,,,
2/2/16,954,30,3,,3.6,,8.7,,15,,26.47,11.65,,,,,
2/2/16,954,30,4,,3.6,,8.7,,14,,26.47,11.64,,,,,
2/2/16,954,30,5,,3.7,,8.7,,15,,26.58,11.63,,,,,
2/2/16,954,30,6,,3.8,,8.7,,15,,26.74,11.67,,,,,
2/2/16,954,30,7,,3.9,,8.6,,15,,26.91,11.72,,,,,
2/2/16,954,30,8,,3.8,,8.6,,16,,27.14,11.72,,,,,
2/2/16,954,30,9,,4.2,,8.6,,17,,27.23,11.66,,,,,
2/2/16,954,30,10,,4.2,,8.6,,18,,27.31,11.63,,,,,
2/2/16,954,30,11,,4.4,,8.6,,22,,27.37,11.62,,,,,
2/2/16,954,30,12,,5.0,,8.6,,31,,27.41,11.61,,,,,
2/2/16,954,30,13,,5.6,,8.5,,38,,27.43,11.62,,,,,
2/2/16,1004,29,1,,3.2,,8.8,,14,1.13,25.89,11.53,,,,,
2/2/16,1004,29,2,,3.5,,8.8,,14,,26.09,11.64,,,,,
2/2/16,1004,29,3,,3.5,,8.7,,14,,26.20,11.69,,,,,
2/2/16,1004,29,4,,3.4,,8.7,,13,,26.27,11.72,,,,,
2/2/16,1004,29,5,,3.4,,8.7,,13,,26.31,11.74,,,,,
2/2/16,1004,29,6,,3.5,,8.7,,13,,26.35,11.76,,,,,
2/2/16,1004,29,7,,3.7,,8.7,,13,,26.36,11.77,,,,,
2/2/16,1004,29,8,,3.8,,8.6,,13,,26.53,11.82,,,,,
2/2/16,1004,29,9,,3.7,,8.5,,14,,27.21,11.81,,,,,
2/2/16,1004,29,10,,4.1,,8.5,,21,,27.48,11.74,,,,,
2/2/16,1004,29,11,,4.6,,8.5,,37,,27.52,11.73,,,,,
2/2/16,1004,29,12,,4.9,,8.4,,43,,27.52,11.73,,,,,
2/2/16,1004,29,13,,5.0,,8.5,,45,,27.52,11.73,,,,,
2/2/16,1004,29,14,,5.0,,8.4,,49,,27.53,11.73,,,,,
2/2/16,1014,28,1,,2.7,,8.8,,10,0.91,25.74,11.80,,,,,
2/2/16,1014,28,2,,3.2,,8.8,,9,,25.74,11.80,,,,,
2/2/16,1014,28,3,,3.5,,8.8,,8,,25.74,11.80,,,,,
2/2/16,1014,28,4,,3.7,,8.8,,8,,25.74,11.80,,,,,
2/2/16,1014,28,5,,3.5,,8.8,,9,,25.74,11.79,,,,,
2/2/16,1014,28,6,,3.5,,8.8,,9,,25.75,11.80,,,,,
2/2/16,1014,28,7,,3.3,,8.8,,9,,25.81,11.81,,,,,
2/2/16,1014,28,8,,3.2,,8.7,,9,,26.02,11.82,,,,,
2/2/16,1014,28,9,,3.1,,8.7,,10,,26.38,11.84,,,,,
2/2/16,1014,28,10,,3.3,,8.7,,11,,26.66,11.88,,,,,
2/2/16,1014,28,11,,3.5,,8.6,,12,,26.83,11.90,,,,,
2/2/16,1014,28,12,,3.7,,8.5,,18,,27.27,11.83,,,,,
2/2/16,1014,28,13,,4.1,,8.5,,39,,27.57,11.75,,,,,
2/2/16,1023,27,1,3.1,2.9,8.8,8.8,5.7,7,0.81,25.26,11.88,1.56,28.84,14.64,3.17,61.21
2/2/16,1023,27,2,,3.0,,8.8,,7,,25.28,11.88,,,,,
2/2/16,1023,27,3,,3.5,,8.8,,6,,25.40,11.90,,,,,
2/2/16,1023,27,4,,3.6,,8.8,,7,,25.93,11.98,,,,,
2/2/16,1023,27,5,,3.2,,8.8,,8,,26.08,11.91,,,,,
2/2/16,1023,27,6,,3.2,,8.7,,9,,26.56,11.98,,,,,
2/2/16,1023,27,7,,3.3,,8.5,,11,,27.09,11.98,,,,,
2/2/16,1023,27,8,,3.7,,8.4,,20,,27.32,11.95,,,,,
2/2/16,1023,27,9,,4.0,,8.4,,23,,27.34,11.95,,,,,
2/2/16,1023,27,10,,4.2,,8.4,,25,,27.35,11.95,,,,,
2/2/16,1023,27,11,3.2,4.4,,8.4,27.8,27,,27.36,11.95,,,,,
2/2/16,1033,26,1,,2.5,,8.5,,7,0.81,24.43,11.91,,,,,
2/2/16,1033,26,2,,3.1,,8.9,,7,,24.43,11.91,,,,,
2/2/16,1033,26,3,,3.2,,8.9,,6,,24.43,11.91,,,,,
2/2/16,1033,26,4,,3.2,,8.9,,7,,24.51,11.91,,,,,
2/2/16,1033,26,5,,3.0,,8.8,,7,,25.42,11.99,,,,,
2/2/16,1033,26,6,,3.0,,8.8,,7,,25.96,11.94,,,,,
2/2/16,1033,26,7,,3.1,,8.5,,11,,26.84,12.06,,,,,
2/2/16,1033,26,8,,3.3,,8.5,,16,,27.12,12.08,,,,,
2/2/16,1033,26,9,,3.5,,8.5,,20,,27.15,12.08,,,,,
2/2/16,1033,26,10,,3.5,,8.4,,22,,27.17,12.08,,,,,
2/2/16,1045,25,1,,2.5,,8.7,,9,0.79,24.69,12.10,,,,,
2/2/16,1045,25,2,,3.0,,8.7,,8,,24.70,12.09,,,,,
2/2/16,1045,25,3,,3.2,,8.7,,7,,24.70,12.08,,,,,
2/2/16,1045,25,4,,3.3,,8.7,,7,,24.82,12.08,,,,,
2/2/16,1045,25,5,,3.0,,8.6,,8,,25.83,12.12,,,,,
2/2/16,1045,25,6,,2.9,,8.5,,10,,26.54,12.10,,,,,
2/2/16,1045,25,7,,2.9,,8.5,,12,,26.60,12.13,,,,,
2/2/16,1045,25,8,,3.0,,8.5,,11,,26.62,12.14,,,,,
2/2/16,1055,24,1,3.0,2.4,,8.8,5.8,7,0.73,24.34,12.12,1.72,28.41,15.56,2.86,50.50
2/2/16,1055,24,2,,2.8,,8.9,,6,,24.33,12.12,,,,,
2/2/16,1055,24,3,,3.2,,8.9,,6,,24.34,12.12,,,,,
